"#,""Aprender algo nuevo sobre tu ciudad."",""Poder aportar al bienestar de otros ciudadanos."",""Pensar que tus ideas pueden ser Ãºtiles para otros ciudadanos."",""Conocer nuevas ideas para la ciudad."",""Obtener reconocimiento de otros ciudadanos."",""Que otras personas sepan que tan bueno eres por tus ideas."",""Saber cÃ_mo otras personas reaccionarÃ¡n por tus ideas."",""Saber que ganarÃ_as algo, si tu idea es seleccionada como soluciÃ_n en la ciudad."",""Conocer las ideas de otros ciudadanos."",""Saber si otras personas les interesa la participaciÃ_n ciudadana."",""Compartir tu conocimiento y experiencia con los demÃ¡s."",""Beneficiarte de las ideas publicadas por otros ciudadanos."",""Divertirte participando."",""Relacionarte con otros ciudadanos con intereses comunes."",""Obtener una recompensa monetaria."",""Nos gustarÃ_a saber un poco de ti.Â¿CuÃ¡l es tu fecha de nacimiento?"",""Â¿CuÃ¡l es tu gÃ©nero?"",Otro,""Â¿CuÃ¡l es tu ocupaciÃ_n?"",Otro,""Â¿EnÂ cuÃ¡l localidad de la ciudad de BogotÃ¡ vives?"",""IndÃ_canos cuÃ¡l es tu estrato socioecÃ_nomico"",""Por Ãºltimo, seÃ±ala el Ãºltimo nivel de educaciÃ_n alcanzado:"",Otro,""Fecha de entrada (UTC)"",""Fecha de envÃ_o (UTC)"",""Network ID"""
"0eafe03b1e3b89a3c03022e5f1bac3c9,4,5,5,4,2,2,4,3,4,4,4,4,3,2,3,1977-06-19,Masculino,,""Servidor  PÃºblico"",,Chapinero,5,Profesional,,""2016-05-11 13:09:08"",""2016-05-11 13:14:58"",007c8b7caa"
"05a43d406faa4497bcf7d78da72a0d5a,4,4,4,4,4,4,4,4,4,4,5,5,5,5,2,1973-05-21,Masculino,,""Profesional Independiente"",,UsaquÃ©n,6,Profesional,,""2016-05-11 13:13:04"",""2016-05-11 13:14:58"",622528b2df"
"21d9d53b9818775ead68acff4214cbce,4,5,4,4,2,2,2,3,5,4,4,3,3,3,2,1981-09-05,""Femenino "",,Empleado,,""Puente Aranda"",3,""Postgrado "",,""2016-05-11 13:12:16"",""2016-05-11 13:15:00"",83a02f4f8d"
"3af30b47dcf69f4a51f9b98fcfc6e305,2,3,4,3,3,3,4,5,3,2,3,4,1,1,5,1980-07-04,""Femenino "",,""Servidor  PÃºblico"",,FontibÃ_n,3,""Postgrado "",,""2016-05-11 13:13:07"",""2016-05-11 13:15:08"",96349411e5"
"ae457090b0c4e5bbd4151c07b873bd69,4,4,4,5,3,3,3,3,4,5,4,4,4,5,2,1992-01-08,Masculino,,Desempleado,,FontibÃ_n,4,Profesional,,""2016-05-11 13:12:47"",""2016-05-11 13:15:11"",5be1d6b521"
"cc728b032333620781adc85672626a3c,4,5,5,4,4,3,5,3,4,2,4,4,3,4,2,2016-07-02,""Femenino "",,""Profesional Independiente"",,Bosa,2,Profesional,,""2016-05-11 13:12:37"",""2016-05-11 13:15:21"",befb0e957e"
"3930f14ee57b0d17c648211c2444bad3,5,4,4,4,3,3,3,4,4,4,4,3,2,3,3,1959-06-11,Masculino,,Pensionado,,Kennedy,3,TecnÃ_logo,,""2016-05-11 13:10:49"",""2016-05-11 13:15:24"",4b92967df5"
"8f8ac39542ed3849d9fee5c6a4ccfcfb,5,5,5,5,1,1,3,1,5,5,5,5,5,5,3,1971-07-18,""Femenino "",,Desempleado,,Kennedy,2,Profesional,,""2016-05-11 13:12:29"",""2016-05-11 13:15:24"",d7f9e3aa43"
"bc7c88460d5ec180ecaed935b383808f,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1978-11-12,Masculino,,""Profesional Independiente"",,Suba,2,Profesional,,""2016-05-11 13:12:52"",""2016-05-11 13:15:24"",7388d9ad1d"
"5d4a3ca9fa3400b081b37d533e64e1e4,4,4,4,4,1,1,2,3,4,4,3,3,2,1,3,1983-04-27,""Femenino "",,""Servidor  PÃºblico"",,Kennedy,2,""Postgrado "",,""2016-05-11 13:12:48"",""2016-05-11 13:15:25"",9770dbfa48"
